,jaar,maand,merk,aantal,cum aantal,datum
1950,1985,3,FORD,64,6895,1985-03-01
1951,1985,3,HYUNDAI,1,19,1985-03-01
1952,1985,3,RENAULT,63,2311,1985-03-01
1953,1985,3,TOYOTA,33,1493,1985-03-01
1954,1985,3,VOLKSWAGEN,98,21820,1985-03-01
1955,1985,3,VOLVO,34,6169,1985-03-01
1956,1985,4,AUDI,1,44,1985-04-01
1957,1985,4,BMW,52,4011,1985-04-01
1958,1985,4,FORD,42,6937,1985-04-01
1959,1985,4,RENAULT,76,2387,1985-04-01
1960,1985,4,TOYOTA,37,1530,1985-04-01
1961,1985,4,VOLKSWAGEN,127,21947,1985-04-01
1962,1985,4,VOLVO,26,6195,1985-04-01
1963,1985,5,BMW,47,4058,1985-05-01
1964,1985,5,FORD,54,6991,1985-05-01
1965,1985,5,HYUNDAI,3,22,1985-05-01
1966,1985,5,RENAULT,65,2452,1985-05-01
1967,1985,5,TOYOTA,23,1553,1985-05-01
1968,1985,5,VOLKSWAGEN,120,22067,1985-05-01
1969,1985,5,VOLVO,33,6228,1985-05-01
1970,1985,6,BMW,46,4104,1985-06-01
1971,1985,6,FORD,38,7029,1985-06-01
1972,1985,6,HYUNDAI,1,23,1985-06-01
1973,1985,6,RENAULT,50,2502,1985-06-01
1974,1985,6,TOYOTA,33,1586,1985-06-01
1975,1985,6,VOLKSWAGEN,104,22171,1985-06-01
1976,1985,6,VOLVO,41,6269,1985-06-01
1977,1985,7,BMW,41,4145,1985-07-01
1978,1985,7,FORD,32,7061,1985-07-01
1979,1985,7,HYUNDAI,1,24,1985-07-01
1980,1985,7,RENAULT,47,2549,1985-07-01
1981,1985,7,TOYOTA,23,1609,1985-07-01
1982,1985,7,VOLKSWAGEN,102,22273,1985-07-01
1983,1985,7,VOLVO,22,6291,1985-07-01
1984,1985,8,BMW,36,4181,1985-08-01
1985,1985,8,FORD,22,7083,1985-08-01
1986,1985,8,RENAULT,39,2588,1985-08-01
1987,1985,8,TOYOTA,21,1630,1985-08-01
1988,1985,8,VOLKSWAGEN,76,22349,1985-08-01
1989,1985,8,VOLVO,20,6311,1985-08-01
1990,1985,9,BMW,24,4205,1985-09-01
1991,1985,9,FORD,34,7117,1985-09-01
1992,1985,9,RENAULT,23,2611,1985-09-01
1993,1985,9,TOYOTA,22,1652,1985-09-01
1994,1985,9,VOLKSWAGEN,56,22405,1985-09-01
1995,1985,9,VOLVO,11,6322,1985-09-01
1996,1985,10,BMW,34,4239,1985-10-01
1997,1985,10,FORD,38,7155,1985-10-01
1998,1985,10,RENAULT,39,2650,1985-10-01
1999,1985,10,TOYOTA,26,1678,1985-10-01
2000,1985,10,VOLKSWAGEN,73,22478,1985-10-01
2001,1985,10,VOLVO,27,6349,1985-10-01
2002,1985,11,BMW,19,4258,1985-11-01
2003,1985,11,FORD,28,7183,1985-11-01
2004,1985,11,HYUNDAI,1,25,1985-11-01
2005,1985,11,RENAULT,32,2682,1985-11-01
2006,1985,11,TOYOTA,22,1700,1985-11-01
2007,1985,11,VOLKSWAGEN,58,22536,1985-11-01
2008,1985,11,VOLVO,31,6380,1985-11-01
2009,1985,12,BMW,8,4266,1985-12-01
2010,1985,12,FORD,10,7193,1985-12-01
2011,1985,12,RENAULT,22,2704,1985-12-01
2012,1985,12,TOYOTA,19,1719,1985-12-01
2013,1985,12,VOLKSWAGEN,29,22565,1985-12-01
2014,1985,12,VOLVO,13,6393,1985-12-01
2015,1986,1,BMW,88,4354,1986-01-01
2016,1986,1,FORD,68,7261,1986-01-01
2017,1986,1,RENAULT,69,2773,1986-01-01
2018,1986,1,TOYOTA,59,1778,1986-01-01
2019,1986,1,VOLKSWAGEN,157,22722,1986-01-01
2020,1986,1,VOLVO,62,6455,1986-01-01
2021,1986,2,BMW,43,4397,1986-02-01
2022,1986,2,FORD,27,7288,1986-02-01
2023,1986,2,HYUNDAI,1,26,1986-02-01
2024,1986,2,RENAULT,61,2834,1986-02-01
2025,1986,2,TOYOTA,30,1808,1986-02-01
2026,1986,2,VOLKSWAGEN,123,22845,1986-02-01
2027,1986,2,VOLVO,43,6498,1986-02-01
2028,1986,3,BMW,70,4467,1986-03-01
2029,1986,3,FORD,28,7316,1986-03-01
2030,1986,3,RENAULT,44,2878,1986-03-01
2031,1986,3,TOYOTA,45,1853,1986-03-01
2032,1986,3,VOLKSWAGEN,152,22997,1986-03-01
2033,1986,3,VOLVO,46,6544,1986-03-01
2034,1986,4,BMW,59,4526,1986-04-01
2035,1986,4,FORD,45,7361,1986-04-01
2036,1986,4,RENAULT,47,2925,1986-04-01
2037,1986,4,TOYOTA,52,1905,1986-04-01
2038,1986,4,VOLKSWAGEN,106,23103,1986-04-01
2039,1986,4,VOLVO,66,6610,1986-04-01
2040,1986,5,BMW,64,4590,1986-05-01
2041,1986,5,FORD,57,7418,1986-05-01
2042,1986,5,HYUNDAI,1,27,1986-05-01
2043,1986,5,RENAULT,53,2978,1986-05-01
2044,1986,5,TOYOTA,58,1963,1986-05-01
2045,1986,5,VOLKSWAGEN,117,23220,1986-05-01
2046,1986,5,VOLVO,46,6656,1986-05-01
2047,1986,6,BMW,61,4651,1986-06-01
2048,1986,6,FORD,64,7482,1986-06-01
2049,1986,6,RENAULT,44,3022,1986-06-01
2050,1986,6,TOYOTA,45,2008,1986-06-01
2051,1986,6,VOLKSWAGEN,130,23350,1986-06-01
2052,1986,6,VOLVO,52,6708,1986-06-01
2053,1986,7,BMW,55,4706,1986-07-01
2054,1986,7,FORD,49,7531,1986-07-01
2055,1986,7,RENAULT,23,3045,1986-07-01
2056,1986,7,TOYOTA,39,2047,1986-07-01
2057,1986,7,VOLKSWAGEN,114,23464,1986-07-01
2058,1986,7,VOLVO,65,6773,1986-07-01
2059,1986,8,BMW,56,4762,1986-08-01
2060,1986,8,FORD,30,7561,1986-08-01
2061,1986,8,RENAULT,24,3069,1986-08-01
2062,1986,8,TOYOTA,35,2082,1986-08-01
2063,1986,8,VOLKSWAGEN,69,23533,1986-08-01
2064,1986,8,VOLVO,37,6810,1986-08-01
2065,1986,9,BMW,47,4809,1986-09-01
2066,1986,9,FORD,30,7591,1986-09-01
2067,1986,9,HYUNDAI,1,28,1986-09-01
2068,1986,9,RENAULT,31,3100,1986-09-01
2069,1986,9,TOYOTA,48,2130,1986-09-01
2070,1986,9,VOLKSWAGEN,111,23644,1986-09-01
2071,1986,9,VOLVO,48,6858,1986-09-01
2072,1986,10,BMW,51,4860,1986-10-01
2073,1986,10,FORD,41,7632,1986-10-01
2074,1986,10,HYUNDAI,1,29,1986-10-01
2075,1986,10,RENAULT,26,3126,1986-10-01
2076,1986,10,TOYOTA,65,2195,1986-10-01
2077,1986,10,VOLKSWAGEN,107,23751,1986-10-01
2078,1986,10,VOLVO,56,6914,1986-10-01
2079,1986,11,BMW,42,4902,1986-11-01
2080,1986,11,FORD,32,7664,1986-11-01
2081,1986,11,HYUNDAI,1,30,1986-11-01
2082,1986,11,RENAULT,23,3149,1986-11-01
2083,1986,11,TOYOTA,39,2234,1986-11-01
2084,1986,11,VOLKSWAGEN,75,23826,1986-11-01
2085,1986,11,VOLVO,55,6969,1986-11-01
2086,1986,12,BMW,13,4915,1986-12-01
2087,1986,12,FORD,18,7682,1986-12-01
2088,1986,12,HYUNDAI,1,31,1986-12-01
2089,1986,12,RENAULT,5,3154,1986-12-01
2090,1986,12,TOYOTA,13,2247,1986-12-01
2091,1986,12,VOLKSWAGEN,33,23859,1986-12-01
2092,1986,12,VOLVO,20,6989,1986-12-01
2093,1987,1,BMW,110,5025,1987-01-01
2094,1987,1,FORD,74,7756,1987-01-01
2095,1987,1,HYUNDAI,1,32,1987-01-01
2096,1987,1,RENAULT,23,3177,1987-01-01
2097,1987,1,TOYOTA,52,2299,1987-01-01
2098,1987,1,VOLKSWAGEN,158,24017,1987-01-01
2099,1987,1,VOLVO,96,7085,1987-01-01
2100,1987,2,BMW,60,5085,1987-02-01
2101,1987,2,FORD,24,7780,1987-02-01
2102,1987,2,HYUNDAI,1,33,1987-02-01
2103,1987,2,RENAULT,28,3205,1987-02-01
2104,1987,2,TOYOTA,34,2333,1987-02-01
2105,1987,2,VOLKSWAGEN,76,24093,1987-02-01
2106,1987,2,VOLVO,39,7124,1987-02-01
2107,1987,3,BMW,56,5141,1987-03-01
2108,1987,3,FORD,43,7823,1987-03-01
2109,1987,3,HYUNDAI,4,37,1987-03-01
2110,1987,3,RENAULT,35,3240,1987-03-01
2111,1987,3,TOYOTA,58,2391,1987-03-01
2112,1987,3,VOLKSWAGEN,100,24193,1987-03-01
2113,1987,3,VOLVO,46,7170,1987-03-01
2114,1987,4,BMW,61,5202,1987-04-01
2115,1987,4,FORD,53,7876,1987-04-01
2116,1987,4,HYUNDAI,2,39,1987-04-01
2117,1987,4,RENAULT,33,3273,1987-04-01
2118,1987,4,TOYOTA,48,2439,1987-04-01
2119,1987,4,VOLKSWAGEN,110,24303,1987-04-01
2120,1987,4,VOLVO,50,7220,1987-04-01
2121,1987,5,AUDI,1,45,1987-05-01
2122,1987,5,BMW,76,5278,1987-05-01
2123,1987,5,FORD,62,7938,1987-05-01
2124,1987,5,HYUNDAI,4,43,1987-05-01
2125,1987,5,RENAULT,29,3302,1987-05-01
2126,1987,5,TOYOTA,30,2469,1987-05-01
2127,1987,5,VOLKSWAGEN,109,24412,1987-05-01
2128,1987,5,VOLVO,48,7268,1987-05-01
2129,1987,6,BMW,73,5351,1987-06-01
2130,1987,6,FORD,65,8003,1987-06-01
2131,1987,6,HYUNDAI,8,51,1987-06-01
2132,1987,6,RENAULT,31,3333,1987-06-01
2133,1987,6,TOYOTA,40,2509,1987-06-01
2134,1987,6,VOLKSWAGEN,105,24517,1987-06-01
2135,1987,6,VOLVO,54,7322,1987-06-01
2136,1987,7,BMW,61,5412,1987-07-01
2137,1987,7,FORD,43,8046,1987-07-01
2138,1987,7,HYUNDAI,4,55,1987-07-01
2139,1987,7,RENAULT,28,3361,1987-07-01
2140,1987,7,TOYOTA,41,2550,1987-07-01
2141,1987,7,VOLKSWAGEN,132,24649,1987-07-01
2142,1987,7,VOLVO,45,7367,1987-07-01
2143,1987,8,BMW,51,5463,1987-08-01
2144,1987,8,FORD,22,8068,1987-08-01
2145,1987,8,HYUNDAI,1,56,1987-08-01
2146,1987,8,RENAULT,18,3379,1987-08-01
2147,1987,8,TOYOTA,29,2579,1987-08-01
2148,1987,8,VOLKSWAGEN,64,24713,1987-08-01
2149,1987,8,VOLVO,17,7384,1987-08-01
2150,1987,9,BMW,35,5498,1987-09-01
2151,1987,9,FORD,31,8099,1987-09-01
2152,1987,9,HYUNDAI,1,57,1987-09-01
2153,1987,9,RENAULT,8,3387,1987-09-01
2154,1987,9,TOYOTA,39,2618,1987-09-01
2155,1987,9,VOLKSWAGEN,94,24807,1987-09-01
2156,1987,9,VOLVO,29,7413,1987-09-01
2157,1987,10,BMW,43,5541,1987-10-01
2158,1987,10,FORD,33,8132,1987-10-01
2159,1987,10,HYUNDAI,1,58,1987-10-01
2160,1987,10,RENAULT,23,3410,1987-10-01
2161,1987,10,TOYOTA,34,2652,1987-10-01
2162,1987,10,VOLKSWAGEN,94,24901,1987-10-01
2163,1987,10,VOLVO,54,7467,1987-10-01
2164,1987,11,BMW,30,5571,1987-11-01
2165,1987,11,FORD,30,8162,1987-11-01
2166,1987,11,HYUNDAI,1,59,1987-11-01
2167,1987,11,RENAULT,17,3427,1987-11-01
2168,1987,11,TOYOTA,22,2674,1987-11-01
2169,1987,11,VOLKSWAGEN,65,24966,1987-11-01
2170,1987,11,VOLVO,32,7499,1987-11-01
2171,1987,12,BMW,62,5633,1987-12-01
2172,1987,12,FORD,13,8175,1987-12-01
2173,1987,12,RENAULT,13,3440,1987-12-01
2174,1987,12,TOYOTA,18,2692,1987-12-01
2175,1987,12,VOLKSWAGEN,34,25000,1987-12-01
2176,1987,12,VOLVO,21,7520,1987-12-01
2177,1988,1,BMW,140,5773,1988-01-01
2178,1988,1,FORD,81,8256,1988-01-01
2179,1988,1,HYUNDAI,1,60,1988-01-01
2180,1988,1,RENAULT,61,3501,1988-01-01
2181,1988,1,TOYOTA,51,2743,1988-01-01
2182,1988,1,VOLKSWAGEN,135,25135,1988-01-01
2183,1988,1,VOLVO,77,7597,1988-01-01
2184,1988,2,BMW,50,5823,1988-02-01
2185,1988,2,FORD,27,8283,1988-02-01
2186,1988,2,HYUNDAI,1,61,1988-02-01
2187,1988,2,RENAULT,20,3521,1988-02-01
2188,1988,2,TOYOTA,14,2757,1988-02-01
2189,1988,2,VOLKSWAGEN,56,25191,1988-02-01
2190,1988,2,VOLVO,27,7624,1988-02-01
2191,1988,3,BMW,63,5886,1988-03-01
2192,1988,3,FORD,45,8328,1988-03-01
2193,1988,3,RENAULT,41,3562,1988-03-01
2194,1988,3,TOYOTA,32,2789,1988-03-01
2195,1988,3,VOLKSWAGEN,108,25299,1988-03-01
2196,1988,3,VOLVO,44,7668,1988-03-01
2197,1988,4,BMW,57,5943,1988-04-01
2198,1988,4,FORD,61,8389,1988-04-01
2199,1988,4,HYUNDAI,2,63,1988-04-01
2200,1988,4,RENAULT,31,3593,1988-04-01
2201,1988,4,TOYOTA,27,2816,1988-04-01
2202,1988,4,VOLKSWAGEN,86,25385,1988-04-01
2203,1988,4,VOLVO,46,7714,1988-04-01
2204,1988,5,BMW,53,5996,1988-05-01
2205,1988,5,FORD,51,8440,1988-05-01
2206,1988,5,HYUNDAI,1,64,1988-05-01
2207,1988,5,RENAULT,19,3612,1988-05-01
2208,1988,5,TOYOTA,33,2849,1988-05-01
2209,1988,5,VOLKSWAGEN,90,25475,1988-05-01
2210,1988,5,VOLVO,55,7769,1988-05-01
2211,1988,6,BMW,63,6059,1988-06-01
2212,1988,6,FORD,47,8487,1988-06-01
2213,1988,6,HYUNDAI,5,69,1988-06-01
2214,1988,6,RENAULT,20,3632,1988-06-01
2215,1988,6,TOYOTA,31,2880,1988-06-01
2216,1988,6,VOLKSWAGEN,119,25594,1988-06-01
2217,1988,6,VOLVO,65,7834,1988-06-01
2218,1988,7,BMW,45,6104,1988-07-01
2219,1988,7,FORD,40,8527,1988-07-01
2220,1988,7,HYUNDAI,1,70,1988-07-01
2221,1988,7,RENAULT,46,3678,1988-07-01
2222,1988,7,TOYOTA,11,2891,1988-07-01
2223,1988,7,VOLKSWAGEN,95,25689,1988-07-01
2224,1988,7,VOLVO,48,7882,1988-07-01
2225,1988,8,BMW,32,6136,1988-08-01
2226,1988,8,FORD,24,8551,1988-08-01
2227,1988,8,HYUNDAI,1,71,1988-08-01
2228,1988,8,RENAULT,18,3696,1988-08-01
2229,1988,8,TOYOTA,19,2910,1988-08-01
2230,1988,8,VOLKSWAGEN,53,25742,1988-08-01
2231,1988,8,VOLVO,30,7912,1988-08-01
2232,1988,9,BMW,49,6185,1988-09-01
2233,1988,9,FORD,26,8577,1988-09-01
2234,1988,9,RENAULT,12,3708,1988-09-01
2235,1988,9,TOYOTA,25,2935,1988-09-01
2236,1988,9,VOLKSWAGEN,82,25824,1988-09-01
2237,1988,9,VOLVO,53,7965,1988-09-01
2238,1988,10,BMW,38,6223,1988-10-01
2239,1988,10,FORD,24,8601,1988-10-01
2240,1988,10,HYUNDAI,2,73,1988-10-01
2241,1988,10,RENAULT,22,3730,1988-10-01
2242,1988,10,TOYOTA,30,2965,1988-10-01
2243,1988,10,VOLKSWAGEN,80,25904,1988-10-01
2244,1988,10,VOLVO,47,8012,1988-10-01
2245,1988,11,BMW,30,6253,1988-11-01
2246,1988,11,FORD,18,8619,1988-11-01
2247,1988,11,RENAULT,22,3752,1988-11-01
2248,1988,11,TOYOTA,20,2985,1988-11-01
2249,1988,11,VOLKSWAGEN,64,25968,1988-11-01
2250,1988,11,VOLVO,40,8052,1988-11-01
2251,1988,12,BMW,12,6265,1988-12-01
2252,1988,12,FORD,11,8630,1988-12-01
2253,1988,12,RENAULT,4,3756,1988-12-01
2254,1988,12,TOYOTA,13,2998,1988-12-01
2255,1988,12,VOLKSWAGEN,38,26006,1988-12-01
2256,1988,12,VOLVO,24,8076,1988-12-01
2257,1989,1,BMW,98,6363,1989-01-01
2258,1989,1,FORD,79,8709,1989-01-01
2259,1989,1,HYUNDAI,1,74,1989-01-01
2260,1989,1,RENAULT,50,3806,1989-01-01
2261,1989,1,TOYOTA,41,3039,1989-01-01
2262,1989,1,VOLKSWAGEN,118,26124,1989-01-01
2263,1989,1,VOLVO,84,8160,1989-01-01
2264,1989,2,BMW,46,6409,1989-02-01
2265,1989,2,FORD,43,8752,1989-02-01
2266,1989,2,HYUNDAI,1,75,1989-02-01
2267,1989,2,RENAULT,26,3832,1989-02-01
2268,1989,2,TOYOTA,26,3065,1989-02-01
2269,1989,2,VOLKSWAGEN,85,26209,1989-02-01
2270,1989,2,VOLVO,37,8197,1989-02-01
2271,1989,3,BMW,75,6484,1989-03-01
2272,1989,3,FORD,39,8791,1989-03-01
2273,1989,3,HYUNDAI,1,76,1989-03-01
2274,1989,3,RENAULT,33,3865,1989-03-01
2275,1989,3,TOYOTA,30,3095,1989-03-01
2276,1989,3,VOLKSWAGEN,86,26295,1989-03-01
2277,1989,3,VOLVO,45,8242,1989-03-01
2278,1989,4,BMW,60,6544,1989-04-01
2279,1989,4,FORD,54,8845,1989-04-01
2280,1989,4,HYUNDAI,3,79,1989-04-01
2281,1989,4,RENAULT,34,3899,1989-04-01
2282,1989,4,TOYOTA,25,3120,1989-04-01
2283,1989,4,VOLKSWAGEN,127,26422,1989-04-01
2284,1989,4,VOLVO,51,8293,1989-04-01
2285,1989,5,BMW,45,6589,1989-05-01
2286,1989,5,FORD,53,8898,1989-05-01
2287,1989,5,HYUNDAI,1,80,1989-05-01
2288,1989,5,RENAULT,22,3921,1989-05-01
2289,1989,5,TOYOTA,31,3151,1989-05-01
2290,1989,5,VOLKSWAGEN,130,26552,1989-05-01
2291,1989,5,VOLVO,45,8338,1989-05-01
2292,1989,6,BMW,64,6653,1989-06-01
2293,1989,6,FORD,59,8957,1989-06-01
2294,1989,6,HYUNDAI,1,81,1989-06-01
2295,1989,6,RENAULT,29,3950,1989-06-01
2296,1989,6,TOYOTA,30,3181,1989-06-01
2297,1989,6,VOLKSWAGEN,173,26725,1989-06-01
2298,1989,6,VOLVO,50,8388,1989-06-01
2299,1989,7,BMW,46,6699,1989-07-01
2300,1989,7,FORD,50,9007,1989-07-01
2301,1989,7,HYUNDAI,2,83,1989-07-01
2302,1989,7,RENAULT,22,3972,1989-07-01
2303,1989,7,TOYOTA,17,3198,1989-07-01
2304,1989,7,VOLKSWAGEN,121,26846,1989-07-01
2305,1989,7,VOLVO,51,8439,1989-07-01
2306,1989,8,AUDI,1,46,1989-08-01
2307,1989,8,BMW,46,6745,1989-08-01
2308,1989,8,FORD,43,9050,1989-08-01
2309,1989,8,RENAULT,25,3997,1989-08-01
2310,1989,8,TOYOTA,19,3217,1989-08-01
2311,1989,8,VOLKSWAGEN,84,26930,1989-08-01
2312,1989,8,VOLVO,29,8468,1989-08-01
2313,1989,9,BMW,47,6792,1989-09-01
2314,1989,9,FORD,38,9088,1989-09-01
2315,1989,9,HYUNDAI,2,85,1989-09-01
2316,1989,9,RENAULT,13,4010,1989-09-01
2317,1989,9,TOYOTA,31,3248,1989-09-01
2318,1989,9,VOLKSWAGEN,67,26997,1989-09-01
2319,1989,9,VOLVO,35,8503,1989-09-01
2320,1989,10,BMW,57,6849,1989-10-01
2321,1989,10,FORD,30,9118,1989-10-01
2322,1989,10,HYUNDAI,1,86,1989-10-01
2323,1989,10,RENAULT,28,4038,1989-10-01
2324,1989,10,TOYOTA,27,3275,1989-10-01
2325,1989,10,VOLKSWAGEN,140,27137,1989-10-01
2326,1989,10,VOLVO,59,8562,1989-10-01
2327,1989,11,BMW,38,6887,1989-11-01
2328,1989,11,FORD,22,9140,1989-11-01
2329,1989,11,HYUNDAI,1,87,1989-11-01
2330,1989,11,RENAULT,20,4058,1989-11-01
2331,1989,11,TOYOTA,21,3296,1989-11-01
2332,1989,11,VOLKSWAGEN,92,27229,1989-11-01
2333,1989,11,VOLVO,41,8603,1989-11-01
2334,1989,12,BMW,18,6905,1989-12-01
2335,1989,12,FORD,9,9149,1989-12-01
2336,1989,12,HYUNDAI,1,88,1989-12-01
2337,1989,12,RENAULT,13,4071,1989-12-01
2338,1989,12,TOYOTA,21,3317,1989-12-01
2339,1989,12,VOLKSWAGEN,34,27263,1989-12-01
2340,1989,12,VOLVO,13,8616,1989-12-01
2341,1990,1,BMW,116,7021,1990-01-01
2342,1990,1,FORD,75,9224,1990-01-01
2343,1990,1,HYUNDAI,4,92,1990-01-01
2344,1990,1,RENAULT,39,4110,1990-01-01
2345,1990,1,TOYOTA,14,3331,1990-01-01
2346,1990,1,VOLKSWAGEN,247,27510,1990-01-01
2347,1990,1,VOLVO,101,8717,1990-01-01
2348,1990,2,BMW,42,7063,1990-02-01
2349,1990,2,FORD,30,9254,1990-02-01
2350,1990,2,HYUNDAI,1,93,1990-02-01
2351,1990,2,RENAULT,34,4144,1990-02-01
2352,1990,2,TOYOTA,11,3342,1990-02-01
2353,1990,2,VOLKSWAGEN,118,27628,1990-02-01
2354,1990,2,VOLVO,41,8758,1990-02-01
2355,1990,3,BMW,80,7143,1990-03-01
2356,1990,3,FORD,54,9308,1990-03-01
2357,1990,3,HYUNDAI,1,94,1990-03-01
2358,1990,3,RENAULT,48,4192,1990-03-01
2359,1990,3,TOYOTA,35,3377,1990-03-01
2360,1990,3,VOLKSWAGEN,231,27859,1990-03-01
2361,1990,3,VOLVO,59,8817,1990-03-01
2362,1990,4,BMW,64,7207,1990-04-01
2363,1990,4,FORD,46,9354,1990-04-01
2364,1990,4,HYUNDAI,1,95,1990-04-01
2365,1990,4,RENAULT,26,4218,1990-04-01
2366,1990,4,TOYOTA,67,3444,1990-04-01
2367,1990,4,VOLKSWAGEN,197,28056,1990-04-01
2368,1990,4,VOLVO,53,8870,1990-04-01
2369,1990,5,BMW,81,7288,1990-05-01
2370,1990,5,FORD,54,9408,1990-05-01
2371,1990,5,HYUNDAI,3,98,1990-05-01
2372,1990,5,RENAULT,45,4263,1990-05-01
2373,1990,5,TOYOTA,49,3493,1990-05-01
2374,1990,5,VOLKSWAGEN,171,28227,1990-05-01
2375,1990,5,VOLVO,61,8931,1990-05-01
2376,1990,6,AUDI,1,47,1990-06-01
2377,1990,6,BMW,92,7380,1990-06-01
2378,1990,6,FORD,68,9476,1990-06-01
2379,1990,6,HYUNDAI,4,102,1990-06-01
2380,1990,6,RENAULT,31,4294,1990-06-01
2381,1990,6,TOYOTA,69,3562,1990-06-01
2382,1990,6,VOLKSWAGEN,167,28394,1990-06-01
2383,1990,6,VOLVO,68,8999,1990-06-01
2384,1990,7,BMW,47,7427,1990-07-01
2385,1990,7,FORD,50,9526,1990-07-01
2386,1990,7,HYUNDAI,3,105,1990-07-01
2387,1990,7,RENAULT,20,4314,1990-07-01
2388,1990,7,TOYOTA,59,3621,1990-07-01
2389,1990,7,VOLKSWAGEN,169,28563,1990-07-01
2390,1990,7,VOLVO,66,9065,1990-07-01
2391,1990,8,BMW,72,7499,1990-08-01
2392,1990,8,FORD,33,9559,1990-08-01
2393,1990,8,RENAULT,21,4335,1990-08-01
2394,1990,8,TOYOTA,69,3690,1990-08-01
2395,1990,8,VOLKSWAGEN,125,28688,1990-08-01
2396,1990,8,VOLVO,45,9110,1990-08-01
2397,1990,9,BMW,51,7550,1990-09-01
2398,1990,9,FORD,29,9588,1990-09-01
2399,1990,9,HYUNDAI,2,107,1990-09-01
2400,1990,9,RENAULT,25,4360,1990-09-01
2401,1990,9,TOYOTA,43,3733,1990-09-01
2402,1990,9,VOLKSWAGEN,137,28825,1990-09-01
2403,1990,9,VOLVO,33,9143,1990-09-01
2404,1990,10,BMW,55,7605,1990-10-01
2405,1990,10,FORD,33,9621,1990-10-01
2406,1990,10,HYUNDAI,2,109,1990-10-01
2407,1990,10,RENAULT,20,4380,1990-10-01
2408,1990,10,TOYOTA,44,3777,1990-10-01
2409,1990,10,VOLKSWAGEN,148,28973,1990-10-01
2410,1990,10,VOLVO,35,9178,1990-10-01
2411,1990,11,BMW,34,7639,1990-11-01
2412,1990,11,FORD,37,9658,1990-11-01
2413,1990,11,RENAULT,20,4400,1990-11-01
2414,1990,11,TOYOTA,47,3824,1990-11-01
2415,1990,11,VOLKSWAGEN,102,29075,1990-11-01
2416,1990,11,VOLVO,50,9228,1990-11-01
2417,1990,12,BMW,10,7649,1990-12-01
2418,1990,12,FORD,11,9669,1990-12-01
2419,1990,12,HYUNDAI,1,110,1990-12-01
2420,1990,12,RENAULT,10,4410,1990-12-01
2421,1990,12,TOYOTA,7,3831,1990-12-01
2422,1990,12,VOLKSWAGEN,31,29106,1990-12-01
2423,1990,12,VOLVO,15,9243,1990-12-01
2424,1991,1,BMW,74,7723,1991-01-01
2425,1991,1,FORD,60,9729,1991-01-01
2426,1991,1,HYUNDAI,1,111,1991-01-01
2427,1991,1,RENAULT,39,4449,1991-01-01
2428,1991,1,TOYOTA,59,3890,1991-01-01
2429,1991,1,VOLKSWAGEN,260,29366,1991-01-01
2430,1991,1,VOLVO,116,9359,1991-01-01
2431,1991,2,BMW,35,7758,1991-02-01
2432,1991,2,FORD,39,9768,1991-02-01
2433,1991,2,HYUNDAI,2,113,1991-02-01
2434,1991,2,RENAULT,20,4469,1991-02-01
2435,1991,2,TOYOTA,51,3941,1991-02-01
2436,1991,2,VOLKSWAGEN,137,29503,1991-02-01
2437,1991,2,VOLVO,46,9405,1991-02-01
2438,1991,3,BMW,65,7823,1991-03-01
2439,1991,3,FORD,49,9817,1991-03-01
2440,1991,3,HYUNDAI,4,117,1991-03-01
2441,1991,3,RENAULT,30,4499,1991-03-01
2442,1991,3,TOYOTA,55,3996,1991-03-01
2443,1991,3,VOLKSWAGEN,205,29708,1991-03-01
2444,1991,3,VOLVO,85,9490,1991-03-01
2445,1991,4,BMW,61,7884,1991-04-01
2446,1991,4,FORD,45,9862,1991-04-01
2447,1991,4,HYUNDAI,3,120,1991-04-01
2448,1991,4,RENAULT,26,4525,1991-04-01
2449,1991,4,TOYOTA,60,4056,1991-04-01
2450,1991,4,VOLKSWAGEN,173,29881,1991-04-01
2451,1991,4,VOLVO,61,9551,1991-04-01
2452,1991,5,BMW,73,7957,1991-05-01
2453,1991,5,FORD,53,9915,1991-05-01
2454,1991,5,HYUNDAI,5,125,1991-05-01
2455,1991,5,RENAULT,23,4548,1991-05-01
2456,1991,5,TOYOTA,55,4111,1991-05-01
2457,1991,5,VOLKSWAGEN,215,30096,1991-05-01
2458,1991,5,VOLVO,65,9616,1991-05-01
2459,1991,6,BMW,74,8031,1991-06-01
2460,1991,6,FORD,61,9976,1991-06-01
2461,1991,6,HYUNDAI,3,128,1991-06-01
2462,1991,6,RENAULT,30,4578,1991-06-01
2463,1991,6,TOYOTA,44,4155,1991-06-01
2464,1991,6,VOLKSWAGEN,194,30290,1991-06-01
2465,1991,6,VOLVO,71,9687,1991-06-01
2466,1991,7,BMW,69,8100,1991-07-01
2467,1991,7,FORD,61,10037,1991-07-01
2468,1991,7,HYUNDAI,2,130,1991-07-01
2469,1991,7,RENAULT,23,4601,1991-07-01
2470,1991,7,TOYOTA,48,4203,1991-07-01
2471,1991,7,VOLKSWAGEN,189,30479,1991-07-01
2472,1991,7,VOLVO,70,9757,1991-07-01
2473,1991,8,BMW,50,8150,1991-08-01
2474,1991,8,FORD,25,10062,1991-08-01
2475,1991,8,RENAULT,18,4619,1991-08-01
2476,1991,8,TOYOTA,51,4254,1991-08-01
2477,1991,8,VOLKSWAGEN,123,30602,1991-08-01
2478,1991,8,VOLVO,30,9787,1991-08-01
